Player ID,First Name,Last Name,Position,Team,Active
8481013,Jonatan,Berggren,R,STL,True
8477402,Pavel,Buchnevich,L,STL,True
8479346,Dillon,Dube,C,STL,True
8484164,Dalibor,Dvorsky,R,STL,True
8482090,Jack,Finley,C,STL,True
8482077,Dylan,Holloway,L,STL,True
8477527,Ross,Johnston,L,STL,True
8481580,Connor,McMichael,L,STL,True
8482745,Mason,McTavish,C,STL,True
8482089,Jake,Neighbours,L,STL,True
8483516,Jimmy,Snuggerud,R,STL,True
8476897,Oskar,Sundqvist,C,STL,True
8480459,Pius,Suter,C,STL,True
8480023,Robert,Thomas,C,STL,True
8480281,Alexey,Toropchenko,R,STL,True
8477573,Nathan,Walker,L,STL,True
8481598,Philip,Broberg,D,STL,True
8478443,Brandon,Carlo,D,STL,True
8475764,Cam,Fowler,D,STL,True
8483705,Arseni,Koromyslov,D,STL,True
8482733,Logan,Mailloux,D,STL,True
8476892,Colton,Parayko,D,STL,True
8484865,Colin,Ralph,D,STL,True
8481006,Tyler,Tucker,D,STL,True
8476412,Jordan,Binnington,G,STL,True
8480981,Joel,Hofer,G,STL,True
8482145,Mavrik,Bourque,C,NSH,True
8482507,Chase,Bradley,L,NSH,True
8479525,Ross,Colton,C,NSH,True
8480835,Jack,Drury,C,NSH,True
8481726,Adam,Edstrom,C,NSH,True
8484165,David,Edstrom,C,NSH,True
8482146,Luke,Evangelista,R,NSH,True
8484494,Aiden,Fink,R,NSH,True
8476887,Filip,Forsberg,L,NSH,True
8485005,Hiroki,Gojsic,R,NSH,True
8481535,Nils,Hoglander,L,NSH,True
8483465,Joakim,Kemell,R,NSH,True
8477021,Alexander,Kerfoot,C,NSH,True
8484187,Kalan,Lind,L,NSH,True
8481422,Jake,Lucchini,C,NSH,True
8476539,Jonathan,Marchessault,C,NSH,True
8485405,Brady,Martin,C,NSH,True
8484206,Felix,Nilsson,C,NSH,True
8483696,Cole,O'Hara,R,NSH,True
8475158,Ryan,O'Reilly,C,NSH,True
8486189,Vitali,Pinchuk,C,NSH,True
8483844,Austin,Roest,R,NSH,True
8483513,Reid,Schaefer,L,NSH,True
8474564,Steven,Stamkos,C,NSH,True
8482103,Ozzy,Wiesblatt,C,NSH,True
8484412,Joey,Willis,C,NSH,True
8484241,Matthew,Wood,R,NSH,True
8482072,Jack,Ahcan,D,NSH,True
8482111,Justin,Barron,D,NSH,True
8484174,Andrew,Gibson,D,NSH,True
8485000,Viggo,Gustafsson,D,NSH,True
8479980,Nicolas,Hague,D,NSH,True
8474600,Roman,Josi,D,NSH,True
8480950,Ilya,Lyubushkin,D,NSH,True
8484196,Tanner,Molendyk,D,NSH,True
8485636,Daniel,Nieminen,D,NSH,True
8480246,Nick,Perbix,D,NSH,True
8481715,Hunter,Skinner,D,NSH,True
8476869,Brady,Skjei,D,NSH,True
8482715,Ryan,Ufko,D,NSH,True
8482482,Adam,Wilsby,D,NSH,True
8481020,Justus,Annunen,G,NSH,True
8483575,Matt,Murray,G,NSH,True
8485473,Isak,Posch,G,NSH,True
8477424,Juuse,Saros,G,NSH,True
8479718,Alex,Barré-Boulet,C,SJS,True
8483428,Filip,Bystedt,C,SJS,True
8482206,Ethan,Cardwell,R,SJS,True
8484801,Macklin,Celebrini,C,SJS,True
8484994,Igor,Chernyshov,L,SJS,True
8480848,Ty,Dellandrea,C,SJS,True
8479746,Tye,Felhaber,L,SJS,True
8482776,Andre,Gasseau,C,SJS,True
8478874,Adam,Gaudette,R,SJS,True
8480825,Patrick,Giles,R,SJS,True
8476624,Barclay,Goodrow,C,SJS,True
8484911,Collin,Graf,R,SJS,True
8481228,Jimmy,Huntington,C,SJS,True
8481517,Brett,Leason,R,SJS,True
8483481,Cam,Lund,C,SJS,True
8478975,Mason,Marchment,L,SJS,True
8485402,Michael,Misa,C,SJS,True
8484200,Quentin,Musty,L,SJS,True
8482859,Zack,Ostapchuk,C,SJS,True
8480748,Kiefer,Sherwood,L,SJS,True
8484227,Will,Smith,C,SJS,True
8486103,Ivar,Stenberg,L,SJS,True
8475726,Tyler,Toffoli,C,SJS,True
8477505,Alexander,Wennberg,C,SJS,True
8484845,Carson,Wetsch,R,SJS,True
8482700,Nolan,Allan,D,SJS,True
8484152,Luca,Cagnoni,D,SJS,True
8484806,Sam,Dickinson,D,SJS,True
8479333,Libor,Hajek,D,SJS,True
8483666,Mattias,Havelid,D,SJS,True
8480891,Michael,Kesselring,D,SJS,True
8477498,Darnell,Nurse,D,SJS,True
8475200,Dmitry,Orlov,D,SJS,True
8484421,Eric,Pohlkamp,D,SJS,True
8484763,Leo,Sahlin Wallenius,D,SJS,True
8486205,Phillip,Sinn,D,SJS,True
8476885,Jacob,Trouba,D,SJS,True
8482137,Yaroslav,Askarov,G,SJS,True
8477480,Eric,Comrie,G,SJS,True
8480356,Kyle,Keyser,G,SJS,True
8477968,Alex,Nedeljkovic,G,SJS,True
8477493,Aleksander,Barkov,C,FLA,True
8481556,John,Beecher,C,FLA,True
8477935,Sam,Bennett,C,FLA,True
8481065,Angus,Crookshank,C,FLA,True
8483433,Jack,Devine,R,FLA,True
8474189,Lars,Eller,C,FLA,True
8480025,MacKenzie,Entwistle,R,FLA,True
8479981,Jonah,Gadjovich,L,FLA,True
8477903,Garnet,Hathaway,R,FLA,True
8478147,Bokondji,Imama,L,FLA,True
8478043,Sam,Lafferty,C,FLA,True
8482113,Anton,Lundell,C,FLA,True
8480185,Eetu,Luostarinen,C,FLA,True
8473419,Brad,Marchand,L,FLA,True
8481133,Cole,Reinhardt,L,FLA,True
8477933,Sam,Reinhart,C,FLA,True
8484224,Gracyn,Sawchyn,C,FLA,True
8481655,Cole,Schwindt,C,FLA,True
8483878,Kai,Schwindt,L,FLA,True
8485071,Hunter,St. Martin,L,FLA,True
8480801,Brady,Tkachuk,L,FLA,True
8479314,Matthew,Tkachuk,L,FLA,True
8477409,Carter,Verhaeghe,C,FLA,True
8483771,Sandis,Vilmanis,L,FLA,True
8483687,Marek,Alscher,D,FLA,True
8484304,Uvis,Balinskis,D,FLA,True
8477932,Aaron,Ekblad,D,FLA,True
8479578,Casey,Fitzgerald,D,FLA,True
8478055,Gustav,Forsling,D,FLA,True
8475462,Radko,Gudas,D,FLA,True
8484933,Mikulas,Hovorka,D,FLA,True
8483712,Ludvig,Jansson,D,FLA,True
8477495,Seth,Jones,D,FLA,True
8475179,Dmitry,Kulikov,D,FLA,True
8478859,Niko,Mikkola,D,FLA,True
8475755,Alexander,Petrovic,D,FLA,True
8484213,Emil,Pieniniemi,D,FLA,True
8482131,Donovan,Sebrango,D,FLA,True
8485004,Matvei,Shuravin,D,FLA,True
8484900,Cooper,Black,G,FLA,True
8482914,Kirill,Gerasimyuk,G,FLA,True
8474593,Jacob,Markstrom,G,FLA,True
8483736,Tyler,Muszelik,G,FLA,True
8481033,Akira,Schmid,G,FLA,True
8484143,Colby,Barlow,L,WPG,True
8480289,Morgan,Barron,C,WPG,True
8486025,Viggo,Björck,C,WPG,True
8482787,Nikita,Chibrikov,R,WPG,True
8478398,Kyle,Connor,L,WPG,True
8482652,Walker,Duehr,R,WPG,True
8484135,Parker,Ford,C,WPG,True
8479393,Noah,Gregor,L,WPG,True
8484864,Kevin,He,L,WPG,True
8480113,Alex,Iafallo,L,WPG,True
8484430,Jacob,Julien,C,WPG,True
8481043,Cole,Koepke,L,WPG,True
8483471,Brad,Lambert,C,WPG,True
8476392,Adam,Lowry,C,WPG,True
8476480,Vladislav,Namestnikov,C,WPG,True
8475799,Nino,Niederreiter,R,WPG,True
8482149,Cole,Perfetti,C,WPG,True
8482765,Isak,Rosen,R,WPG,True
8476460,Mark,Scheifele,C,WPG,True
8480014,Gabriel,Vilardi,C,WPG,True
8483520,Fabian,Wagner,C,WPG,True
8486141,Lucas,Wahlin,R,WPG,True
8485070,Kieron,Walton,C,WPG,True
8484242,Brayden,Yager,C,WPG,True
8483526,Danil,Zhilkin,C,WPG,True
8482459,Tyrel,Bauer,D,WPG,True
8483672,Garrett,Brown,D,WPG,True
8476331,Dylan,DeMelo,D,WPG,True
8479983,Mario,Ferraro,D,WPG,True
8477938,Haydn,Fleury,D,WPG,True
8484854,Alfons,Freij,D,WPG,True
8477504,Josh,Morrissey,D,WPG,True
8482192,Isaak,Phillips,D,WPG,True
8480145,Neal,Pionk,D,WPG,True
8483510,Elias,Salomonsson,D,WPG,True
8480049,Dylan,Samberg,D,WPG,True
8481030,Jack,St. Ivany,D,WPG,True
8481567,Henry,Thrun,D,WPG,True
8483711,Domenic,DiVincentiis,G,WPG,True
8476945,Connor,Hellebuyck,G,WPG,True
8483114,Thomas,Milic,G,WPG,True
8483659,Isaac,Poulter,G,WPG,True
8479973,Stuart,Skinner,G,WPG,True
8482665,Matty,Beniers,C,SEA,True
8484800,Berkly,Catton,C,SEA,True
8480876,Curtis,Douglas,C,SEA,True
8474586,Jordan,Eberle,R,SEA,True
8486009,Ryden,Evers,L,SEA,True
8477919,Frederick,Gaudreau,C,SEA,True
8481554,Kaapo,Kakko,R,SEA,True
8477955,Jared,McCann,L,SEA,True
8482259,Bobby,McMann,C,SEA,True
8483570,Ben,Meyers,C,SEA,True
8484773,Julius,Miettinen,C,SEA,True
8482713,Mackie,Samoskevich,R,SEA,True
8476905,Chandler,Stephenson,C,SEA,True
8482751,Ryan,Winterton,C,SEA,True
8483524,Shane,Wright,C,SEA,True
8484838,Alexis,Bernier,D,SEA,True
8478407,Vince,Dunn,D,SEA,True
8482858,Ryker,Evans,D,SEA,True
8479985,Cale,Fleury,D,SEA,True
8476457,Adam,Larsson,D,SEA,True
8479324,Ryan,Lindgren,D,SEA,True
8479372,Joshua,Mahura,D,SEA,True
8477986,Brandon,Montour,D,SEA,True
8478916,Joey,Daccord,G,SEA,True
8475831,Philipp,Grubauer,G,SEA,True
8485003,Kim,Saarinen,G,SEA,True
8476927,Teddy,Blueger,C,TOR,True
8486129,Brandon,Buhr,R,TOR,True
8484158,Easton,Cowan,R,TOR,True
8477503,Max,Domi,C,TOR,True
8479520,Brandon,Duhaime,R,TOR,True
8480870,Bo,Groulx,C,TOR,True
8485467,Luke,Haymes,C,TOR,True
8485049,Miroslav,Holinka,C,TOR,True
8478057,Dakota,Joshua,C,TOR,True
8482720,Matthew,Knies,L,TOR,True
8485564,Tinus Luc,Koblar,C,TOR,True
8479968,Vinni,Lettieri,C,TOR,True
8478904,Steven,Lorentz,C,TOR,True
8479772,Zack,MacEwen,C,TOR,True
8479318,Auston,Matthews,C,TOR,True
8486067,Gavin,McKenna,L,TOR,True
8477939,William,Nylander,R,TOR,True
8477426,Nick,Paul,L,TOR,True
8479543,Michael,Pezzetta,L,TOR,True
8484901,Jacob,Quillan,C,TOR,True
8478458,Jack,Roslovic,C,TOR,True
8481662,Henrik,Rybinski,R,TOR,True
8483741,Landon,Sim,R,TOR,True
8476925,Colton,Sissons,C,TOR,True
8475166,John,Tavares,C,TOR,True
8482525,Ryan,Tverberg,C,TOR,True
8485115,Borya,Valis,R,TOR,True
8482126,Emil,Andrae,D,TOR,True
8486125,Vinny,Borgesi,D,TOR,True
8484464,Noah,Chadwick,D,TOR,True
8484805,Ben,Danford,D,TOR,True
8475171,Oliver,Ekman-Larsson,D,TOR,True
8486145,Hayes,Hundley,D,TOR,True
8476931,Jake,McCabe,D,TOR,True
8484287,Cole,McWard,D,TOR,True
8477541,Dakota,Mermis,D,TOR,True
8479026,Philippe,Myers,D,TOR,True
8478178,Darren,Raddysh,D,TOR,True
8476853,Morgan,Rielly,D,TOR,True
8483546,Marshall,Rifai,D,TOR,True
8484540,Blake,Smith,D,TOR,True
8479442,Troy,Stecher,D,TOR,True
8475690,Chris,Tanev,D,TOR,True
8482174,William,Villeneuve,D,TOR,True
8481570,Cade,Webber,D,TOR,True
8482515,Artur,Akhtyamov,G,TOR,True
8475683,Sergei,Bobrovsky,G,TOR,True
8482085,Samuel,Hlavaj,G,TOR,True
8476932,Anthony,Stolarz,G,TOR,True
8474150,Mikael,Backlund,C,CGY,True
8484782,Andrew,Basha,L,CGY,True
8484154,Jonathan,Castagna,C,CGY,True
8482679,Matt,Coronato,R,CGY,True
8480797,Joel,Farabee,L,CGY,True
8480028,Morgan,Frost,C,CGY,True
8484860,Matvei,Gridin,R,CGY,True
8486056,Tyson,Gross,C,CGY,True
8484180,Samuel,Honzek,L,CGY,True
8476456,Jonathan,Huberdeau,L,CGY,True
8478211,Dryden,Hunt,L,CGY,True
8480259,Ben,Jones,C,CGY,True
8482209,Rory,Kerins,C,CGY,True
8483609,Adam,Klapka,R,CGY,True
8484821,Sam,Morton,C,CGY,True
8481028,Martin,Pospisil,C,CGY,True
8481068,Yegor,Sharangovich,C,CGY,True
8476458,Ryan,Strome,C,CGY,True
8482766,William,Stromgren,L,CGY,True
8484234,Aydar,Suniev,L,CGY,True
8484958,Maxim,Tsyplakov,R,CGY,True
8482074,Connor,Zary,C,CGY,True
8480860,Kevin,Bahl,D,CGY,True
8482107,Mike,Benning,D,CGY,True
8484150,Hunter,Brzustewicz,D,CGY,True
8477971,Andreas,Englund,D,CGY,True
8477810,Joel,Hanley,D,CGY,True
8484481,Axel,Hurtig,D,CGY,True
8482165,Yan,Kuznetsov,D,CGY,True
8484256,Jake,Livingstone,D,CGY,True
8478136,Jake,Middleton,D,CGY,True
8483495,Simon,Nemec,D,CGY,True
8481167,Brayden,Pachal,D,CGY,True
8484768,Zayne,Parekh,D,CGY,True
8480727,Zach,Whitecloud,D,CGY,True
8483709,Abram,Wiebe,D,CGY,True
8482445,Devin,Cooley,G,CGY,True
8482949,Arsenii,Sergeev,G,CGY,True
8481692,Dustin,Wolf,G,CGY,True
8485012,Kirill,Zarubin,G,CGY,True
8485039,Nathan,Aspinall,L,NYR,True
8484785,Jacob,Battaglia,R,NYR,True
8484786,Cole,Beaudoin,C,NYR,True
8477416,Oliver,Bjorkstrand,R,NYR,True
8482877,Jaroslav,Chmelar,R,NYR,True
8482157,Will,Cuylle,L,NYR,True
8481604,Pavel,Dorofeyev,R,NYR,True
8475413,Justin,Dowling,C,NYR,True
8478446,Glenn,Gawdin,C,NYR,True
8481789,Tye,Kartye,L,NYR,True
8483690,Noah,Laba,C,NYR,True
8482109,Alexis,Lafrenière,L,NYR,True
8482928,Brody,Lamb,R,NYR,True
8483486,Bryce,McConnell-Barker,C,NYR,True
8476468,J.T.,Miller,C,NYR,True
8481704,Juuso,Parssinen,C,NYR,True
8484210,Gabe,Perreault,R,NYR,True
8479390,Taylor,Raddysh,R,NYR,True
8482460,Matt,Rempe,C,NYR,True
8484461,Dylan,Roobroeck,C,NYR,True
8483669,Adam,Sykora,L,NYR,True
8484236,Carey,Terrance,C,NYR,True
8483685,Aidan,Thompson,C,NYR,True
8480813,Joe,Veleno,C,NYR,True
8476459,Mika,Zibanejad,C,NYR,True
8481743,Marc,Del Gaizo,D,NYR,True
8483750,Jackson,Dorrington,D,NYR,True
8480434,Sean,Durzi,D,NYR,True
8484169,Drew,Fortescue,D,NYR,True
8479323,Adam,Fox,D,NYR,True
8478882,Vladislav,Gavrikov,D,NYR,True
8482666,Scott,Morrow,D,NYR,True
8477969,Marcus,Pettersson,D,NYR,True
8481525,Matthew,Robertson,D,NYR,True
8482073,Braden,Schneider,D,NYR,True
8485957,Alberts,Smits,D,NYR,True
8482806,William,Trudeau,D,NYR,True
8480001,Urho,Vaakanainen,D,NYR,True
8482193,Dylan,Garand,G,NYR,True
8476914,Joonas,Korpisalo,G,NYR,True
8477484,Spencer,Martin,G,NYR,True
8478048,Igor,Shesterkin,G,NYR,True
8485489,Callum,Tung,G,NYR,True
8484144,Connor,Bedard,C,CHI,True
8477479,Tyler,Bertuzzi,L,CHI,True
8484793,Sacha,Boisvert,C,CHI,True
8485554,Dillon,Boucher,L,CHI,True
8477987,Ryan,Donato,C,CHI,True
8484400,Jiri,Felcman,C,CHI,True
8485391,Anton,Frondell,C,CHI,True
8483450,Ryan,Greene,C,CHI,True
8478413,Jordan,Greenway,L,CHI,True
8483453,Gavin,Hayes,L,CHI,True
8474141,Patrick,Kane,R,CHI,True
8484390,Roman,Kantserov,R,CHI,True
8484185,Nick,Lardis,L,CHI,True
8483480,Paul,Ludwinski,C,CHI,True
8478233,Andrew,Mangiapane,L,CHI,True
8484195,Martin,Misiak,R,CHI,True
8484197,Oliver,Moore,C,CHI,True
8485166,Connor,Mylymok,L,CHI,True
8483493,Frank,Nazar,C,CHI,True
8483677,Samuel,Savoie,L,CHI,True
8482172,Landon,Slaggert,L,CHI,True
8482062,Cole,Smith,R,CHI,True
8484858,Anthony (AJ),Spellacy,R,CHI,True
8476882,Teuvo,Teravainen,C,CHI,True
8476952,Dominic,Toninato,C,CHI,True
8484761,Marek,Vanacker,L,CHI,True
8484906,Dylan,Anhorn,D,CHI,True
8481524,Bowen,Byram,D,CHI,True
8474013,Ian,Cole,D,CHI,True
8483745,Jake,Furlong,D,CHI,True
8482923,Taige,Harding,D,CHI,True
8482176,Wyatt,Kaiser,D,CHI,True
8484783,Artyom,Levshunov,D,CHI,True
8482067,Connor,Mackey,D,CHI,True
8476884,Derrick,Pouliot,D,CHI,True
8483506,Sam,Rinzel,D,CHI,True
8481568,Alex,Vlasic,D,CHI,True
8485729,Stanislav,Berezhnoy,G,CHI,True
8482123,Drew,Commesso,G,CHI,True
8484171,Adam,Gajan,G,CHI,True
8481519,Spencer,Knight,G,CHI,True
8482821,Arvid,Soderblom,G,CHI,True
8484408,Vilmer,Alriksson,L,VAN,True
8483395,Arshdeep,Bains,L,VAN,True
8478444,Brock,Boeser,R,VAN,True
8485635,Gabriel,Chiarot,R,VAN,True
8480078,Filip,Chytil,C,VAN,True
8485385,Braeden,Cootes,C,VAN,True
8481032,Paul,Cotter,L,VAN,True
8478498,Jake,DeBrusk,L,VAN,True
8480441,Trey,Fix-Wolansky,R,VAN,True
8475848,Brendan,Gallagher,R,VAN,True
8481024,Linus,Karlsson,C,VAN,True
8483476,Jonathan,Lekkerimäki,R,VAN,True
8476907,Mackenzie,MacEachern,L,VAN,True
8484406,Ty,Mueller,C,VAN,True
8486074,Adam,Novotny,L,VAN,True
8482055,Drew,O'Connor,L,VAN,True
8483499,Liam,Ohgren,L,VAN,True
8484874,Riley,Patterson,C,VAN,True
8480012,Elias,Pettersson,C,VAN,True
8482691,Aatu,Räty,C,VAN,True
8483110,Anri,Ravinskis,R,VAN,True
8482079,Marco,Rossi,C,VAN,True
8482915,Ilya,Safonov,C,VAN,True
8484136,Max,Sasson,C,VAN,True
8481737,Matthew,Stienburg,C,VAN,True
8480851,Akil,Thomas,C,VAN,True
8481163,Chase,Wouters,C,VAN,True
8478465,Guillaume,Brisebois,D,VAN,True
8484798,Zeev,Buium,D,VAN,True
8482839,Cole,Clayton,D,VAN,True
8479425,Filip,Hronek,D,VAN,True
8483467,Kirill,Kudryavtsev,D,VAN,True
8483768,Victor,Mancini,D,VAN,True
8484202,Sawyer,Mynio,D,VAN,True
8476467,Jamie,Oleksiak,D,VAN,True
8483678,Elias,Pettersson,D,VAN,True
8474568,Luke,Schenn,D,VAN,True
8482144,Jack,Thompson,D,VAN,True
8484240,Tom,Willander,D,VAN,True
8477967,Thatcher,Demko,G,VAN,True
8482875,Aku,Koskenvuo,G,VAN,True
8480947,Kevin,Lankinen,G,VAN,True
8485401,Aleksei,Medvedev,G,VAN,True
8484268,Nikita,Tolopilo,G,VAN,True
8483751,Ty,Young,G,VAN,True
